transform,method,THType,bestTH,Time,PSNR,SSIM
ACLSDB,VisuShrink,Hard,Average,0.172511564,16.491889714103834,0.09278538900298726
ACLSDB,VisuShrink,Hard,Median,0.17201035799999992,16.6405982239393,0.10044612432467714
ACLSDB,RelErrorShrink,Hard,Individual,0.17206734399999996,11.240068583638221,0.4538396036968948
ACLSDB,RelErrorShrink,Hard,Average,0.17393546599999993,11.544318096430404,0.40983338859931073
ACLSDB,RelErrorShrink,Hard,Median,0.171158492,11.559054150988104,0.4087001868017
SDWT,VisuShrink,Hard,Individual,0.11800154199999997,17.575431686164062,0.21129634988024745
SDWT,VisuShrink,Hard,Average,0.10809378000000003,17.611194107221774,0.2128600870999891
SDWT,VisuShrink,Hard,Median,0.11025856200000003,17.61885423170536,0.21291580245356723
SDWT,RelErrorShrink,Hard,Individual,0.110343358,12.383819806463924,0.32518796992716126
SDWT,RelErrorShrink,Hard,Average,0.10570134600000002,12.544447170558865,0.31273943986651215
SDWT,RelErrorShrink,Hard,Median,0.10948741000000001,12.535073388017217,0.3134304630316527
SWPT-L4,VisuShrink,Hard,Individual,0.23123044000000004,17.3655557689175,0.16022453094791317
SWPT-L4,VisuShrink,Hard,Average,0.19419407600000008,17.397592276989272,0.1637087953215215
SWPT-L4,VisuShrink,Hard,Median,0.17788852800000002,17.435071499521523,0.1646172084432487
SWPT-L4,RelErrorShrink,Hard,Individual,0.18128728800000002,17.728348594668567,0.17276588441647772
SWPT-L4,RelErrorShrink,Hard,Average,0.18490995399999996,17.69642346157394,0.17263572031812838
SWPT-L4,RelErrorShrink,Hard,Median,0.18406247599999997,17.691505575489597,0.17260937795830208
SWPT-L8,VisuShrink,Hard,Individual,19.980548794,16.763197186309313,0.1327487687512906
SWPT-L8,VisuShrink,Hard,Average,20.280581746000003,16.772983219944287,0.12285184751577155
SWPT-L8,VisuShrink,Hard,Median,20.696925446,16.925265152865347,0.12364205345482643
SWPT-L8,RelErrorShrink,Hard,Individual,20.36523378,17.776316260186505,0.16037109909912342
SWPT-L8,RelErrorShrink,Hard,Average,20.614869595999995,17.771612325022584,0.16075185994781713
SWPT-L8,RelErrorShrink,Hard,Median,20.544237946000003,17.765377344429034,0.1608868597975991
SWPT-BT,VisuShrink,Hard,Individual,6.106463672,17.746877991768784,0.16327933870342917
SWPT-BT,VisuShrink,Hard,Average,5.834624641999997,17.94338768034299,0.16121552847660658
SWPT-BT,VisuShrink,Hard,Median,5.704958982000001,18.08824185147404,0.15882291490642383
SWPT-BT,RelErrorShrink,Hard,Individual,5.663141720000001,13.402123442148469,0.2619938664637138
SWPT-BT,RelErrorShrink,Hard,Average,5.455548136,13.532339834495058,0.17398547183836763
SWPT-BT,RelErrorShrink,Hard,Median,5.3056639180000005,13.080896273835727,0.2059875147318863
SJBB,VisuShrink,Hard,Individual,11.400146118000002,16.978176515360378,0.13937157709935222
SJBB,VisuShrink,Hard,Average,11.477966262,16.998298021785807,0.13187819258567782
SJBB,VisuShrink,Hard,Median,11.454832737999995,17.133275654351984,0.13236365907479494
SJBB,RelErrorShrink,Hard,Individual,11.534892434000003,18.01123980956973,0.163400953307479
SJBB,RelErrorShrink,Hard,Average,11.537033443999997,18.13041183112081,0.16170809512753528
SJBB,RelErrorShrink,Hard,Median,11.674727086,18.11497910546582,0.163905502439326
SLSDB,VisuShrink,Hard,Individual,11.584803864000001,16.836776940196756,0.13397979292162046
SLSDB,VisuShrink,Hard,Average,11.564477412,16.830397942910693,0.12512746773827307
SLSDB,VisuShrink,Hard,Median,11.486240480000003,16.964894292540702,0.12610762507173828
SLSDB,RelErrorShrink,Hard,Individual,11.551447888000002,17.969816327635996,0.1616695243172515
SLSDB,RelErrorShrink,Hard,Average,11.720990616,18.049491151430225,0.15950088127011064
SLSDB,RelErrorShrink,Hard,Median,11.560271462000001,18.052601064189044,0.16129801525047832
